archetype,scenario,seed,year,techs,researchActive,scholars,allTechDone
spymaster,hard,19,16,3,espionage,0,0
spymaster,hard,19,17,4,,0,0
spymaster,hard,19,18,4,philosophy,0,0
spymaster,hard,19,19,4,philosophy,0,0
spymaster,hard,19,20,4,philosophy,0,0
spymaster,hard,19,21,4,philosophy,0,0
spymaster,hard,19,22,4,philosophy,0,0
spymaster,hard,19,23,4,philosophy,0,0
spymaster,hard,19,24,4,philosophy,0,0
spymaster,hard,19,25,4,philosophy,0,0
spymaster,hard,19,26,5,,0,0
spymaster,hard,19,27,5,,0,0
spymaster,hard,19,28,5,,0,0
spymaster,hard,19,29,5,,0,0
spymaster,hard,19,30,5,,0,0
spymaster,hard,19,31,5,,0,0
spymaster,hard,19,32,5,,0,0
spymaster,hard,19,33,5,,0,0
spymaster,hard,19,34,5,,0,0
spymaster,hard,19,35,5,,0,0
spymaster,hard,19,36,5,,0,0
spymaster,hard,19,37,5,,0,0
spymaster,hard,19,38,5,,0,0
spymaster,hard,19,39,5,,0,0
spymaster,hard,19,40,5,,0,0
spymaster,hard,19,41,5,,0,0
spymaster,hard,19,42,5,,0,0
spymaster,hard,19,43,5,,0,0
spymaster,hard,19,44,5,,0,0
spymaster,hard,19,45,5,,0,0
spymaster,hard,19,46,5,,0,0
spymaster,hard,19,47,5,,0,0
spymaster,hard,19,48,5,,0,0
spymaster,hard,19,49,5,,0,0
spymaster,hard,19,50,5,,0,0
spymaster,hard,19,51,5,,0,0
spymaster,hard,19,52,5,,0,0
spymaster,hard,19,53,5,,0,0
spymaster,hard,19,54,5,,0,0
spymaster,hard,19,55,5,,0,0
spymaster,hard,19,56,5,,0,0
spymaster,hard,19,57,5,,0,0
spymaster,hard,19,58,5,,0,0
spymaster,hard,19,59,5,,0,0
spymaster,hard,19,60,5,,0,0
spymaster,hard,19,61,5,,0,0
spymaster,hard,19,62,5,,0,0
spymaster,hard,19,63,5,,0,0
spymaster,hard,19,64,5,,0,0
spymaster,hard,19,65,5,,0,0
spymaster,hard,19,66,5,,0,0
spymaster,hard,19,67,5,,0,0
spymaster,hard,19,68,5,,0,0
spymaster,hard,19,69,5,,0,0
spymaster,hard,19,70,5,,0,0
spymaster,hard,19,71,5,,0,0
spymaster,hard,19,72,5,,0,0
spymaster,hard,19,73,5,,0,0
spymaster,hard,19,74,5,,0,0
spymaster,hard,19,75,5,,0,0
spymaster,hard,19,76,5,,0,0
spymaster,hard,19,77,5,,0,0
spymaster,hard,19,78,5,,0,0
spymaster,hard,19,79,5,,0,0
spymaster,hard,19,80,5,,0,0
spymaster,hard,19,81,5,,0,0
spymaster,hard,19,82,5,,0,0
spymaster,hard,19,83,5,,0,0
spymaster,hard,19,84,5,,0,0
spymaster,hard,19,85,5,,0,0
spymaster,hard,19,86,5,,0,0
spymaster,hard,19,87,5,,0,0
spymaster,hard,19,88,5,,0,0
spymaster,hard,19,89,5,,0,0
spymaster,hard,19,90,5,,0,0
spymaster,hard,19,91,5,,0,0
spymaster,hard,19,92,5,,0,0
spymaster,hard,19,93,5,,0,0
spymaster,hard,19,94,5,,0,0
spymaster,hard,19,95,5,,0,0
spymaster,hard,19,96,5,,0,0
spymaster,hard,19,97,5,,0,0
spymaster,hard,19,98,5,,0,0
spymaster,hard,19,99,5,,0,0
spymaster,hard,19,100,5,,0,0
spymaster,hard,42,1,2,currency,0,0
spymaster,hard,42,2,2,currency,0,0
spymaster,hard,42,3,2,currency,0,0
spymaster,hard,42,4,2,currency,0,0
spymaster,hard,42,5,3,espionage,0,0
spymaster,hard,42,6,3,espionage,0,0
spymaster,hard,42,7,3,espionage,0,0
spymaster,hard,42,8,3,espionage,0,0
spymaster,hard,42,9,3,espionage,0,0
spymaster,hard,42,10,3,espionage,0,0
spymaster,hard,42,11,3,espionage,0,0
spymaster,hard,42,12,3,espionage,0,0
spymaster,hard,42,13,3,espionage,0,0
spymaster,hard,42,14,3,espionage,0,0
spymaster,hard,42,15,3,espionage,0,0
spymaster,hard,42,16,4,,0,0
spymaster,hard,42,17,4,philosophy,0,0
spymaster,hard,42,18,4,philosophy,0,0
spymaster,hard,42,19,4,philosophy,0,0
spymaster,hard,42,20,4,philosophy,0,0
spymaster,hard,42,21,4,philosophy,0,0
spymaster,hard,42,22,4,philosophy,0,0
spymaster,hard,42,23,4,philosophy,0,0
spymaster,hard,42,24,5,,0,0
spymaster,hard,42,25,5,,0,0
spymaster,hard,42,26,5,,0,0
spymaster,hard,42,27,5,,0,0
spymaster,hard,42,28,5,,0,0
spymaster,hard,42,29,5,,0,0
spymaster,hard,42,30,5,,0,0
spymaster,hard,42,31,5,,0,0
spymaster,hard,42,32,5,,0,0
spymaster,hard,42,33,5,,0,0
spymaster,hard,42,34,5,,0,0
spymaster,hard,42,35,5,,0,0
spymaster,hard,42,36,5,,0,0
spymaster,hard,42,37,5,,0,0
spymaster,hard,42,38,5,,0,0
spymaster,hard,42,39,5,,0,0
thalassocrat,hard,7,1,2,masonry,0,0
thalassocrat,hard,7,2,2,masonry,0,0
thalassocrat,hard,7,3,2,masonry,0,0
thalassocrat,hard,7,4,2,masonry,0,0
thalassocrat,hard,7,5,2,masonry,0,0
thalassocrat,hard,7,6,2,masonry,0,0
thalassocrat,hard,7,7,2,masonry,0,0
thalassocrat,hard,7,8,3,,0,0
thalassocrat,hard,7,9,3,currency,0,0
thalassocrat,hard,7,10,3,currency,0,0
thalassocrat,hard,7,11,3,currency,0,0
thalassocrat,hard,7,12,3,currency,0,0
thalassocrat,hard,7,13,3,currency,0,0
thalassocrat,hard,7,14,4,,0,0
thalassocrat,hard,7,15,4,,0,0
thalassocrat,hard,7,16,4,,0,0
thalassocrat,hard,7,17,4,,0,0
thalassocrat,hard,7,18,4,,0,0
thalassocrat,hard,7,19,4,,0,0
thalassocrat,hard,7,20,4,,0,0
thalassocrat,hard,7,21,4,,0,0
thalassocrat,hard,7,22,4,,0,0
thalassocrat,hard,7,23,4,,0,0
thalassocrat,hard,7,24,4,,0,0
thalassocrat,hard,7,25,4,,0,0
thalassocrat,hard,7,26,4,,0,0
thalassocrat,hard,19,1,2,masonry,0,0
thalassocrat,hard,19,2,2,masonry,0,0
thalassocrat,hard,19,3,2,masonry,0,0
thalassocrat,hard,19,4,2,masonry,0,0
thalassocrat,hard,19,5,2,masonry,0,0
thalassocrat,hard,19,6,2,masonry,0,0
thalassocrat,hard,19,7,2,masonry,0,0
thalassocrat,hard,19,8,3,,0,0
thalassocrat,hard,19,9,3,currency,0,0
thalassocrat,hard,19,10,3,currency,0,0
thalassocrat,hard,19,11,3,currency,0,0
thalassocrat,hard,19,12,3,currency,0,0
thalassocrat,hard,19,13,3,currency,0,0
thalassocrat,hard,19,14,4,,0,0
thalassocrat,hard,19,15,4,,0,0
thalassocrat,hard,19,16,4,,0,0
thalassocrat,hard,19,17,4,,0,0
thalassocrat,hard,19,18,4,,0,0
thalassocrat,hard,19,19,4,,0,0
thalassocrat,hard,19,20,4,,0,0
thalassocrat,hard,19,21,4,,0,0
thalassocrat,hard,19,22,4,,0,0
thalassocrat,hard,19,23,4,,0,0
thalassocrat,hard,19,24,4,,0,0
thalassocrat,hard,19,25,4,,0,0
thalassocrat,hard,19,26,4,,0,0
thalassocrat,hard,19,27,4,,0,0
thalassocrat,hard,19,28,4,,0,0
thalassocrat,hard,19,29,4,,0,0
thalassocrat,hard,19,30,4,,0,0
thalassocrat,hard,19,31,4,,0,0
thalassocrat,hard,19,32,4,,0,0
thalassocrat,hard,19,33,4,,0,0
thalassocrat,hard,19,34,4,,0,0
thalassocrat,hard,19,35,4,,0,0
thalassocrat,hard,19,36,4,,0,0
thalassocrat,hard,19,37,4,,0,0
thalassocrat,hard,19,38,4,,0,0
thalassocrat,hard,19,39,4,,0,0
thalassocrat,hard,19,40,4,,0,0
thalassocrat,hard,19,41,4,,0,0
thalassocrat,hard,19,42,4,,0,0
thalassocrat,hard,19,43,4,,0,0
thalassocrat,hard,19,44,4,,0,0
thalassocrat,hard,19,45,4,,0,0
thalassocrat,hard,19,46,4,,0,0
thalassocrat,hard,19,47,4,,0,0
thalassocrat,hard,19,48,4,,0,0
thalassocrat,hard,19,49,4,,0,0
thalassocrat,hard,19,50,4,,0,0
thalassocrat,hard,19,51,4,,0,0
thalassocrat,hard,19,52,4,,0,0
thalassocrat,hard,19,53,4,,0,0
thalassocrat,hard,19,54,4,,0,0
thalassocrat,hard,19,55,4,,0,0
thalassocrat,hard,19,56,4,,0,0
thalassocrat,hard,19,57,4,,0,0
thalassocrat,hard,19,58,4,,0,0
thalassocrat,hard,19,59,4,,0,0
thalassocrat,hard,19,60,4,,0,0
thalassocrat,hard,19,61,4,,0,0
thalassocrat,hard,19,62,4,,0,0
thalassocrat,hard,19,63,4,,0,0
thalassocrat,hard,19,64,4,,0,0
thalassocrat,hard,19,65,4,,0,0
thalassocrat,hard,19,66,4,,0,0
thalassocrat,hard,19,67,4,,0,0
thalassocrat,hard,19,68,4,,0,0
thalassocrat,hard,19,69,4,,0,0
thalassocrat,hard,19,70,4,,0,0
thalassocrat,hard,19,71,4,,0,0
thalassocrat,hard,19,72,4,,0,0
thalassocrat,hard,19,73,4,,0,0
thalassocrat,hard,19,74,4,,0,0
thalassocrat,hard,19,75,4,,0,0
thalassocrat,hard,19,76,4,,0,0
thalassocrat,hard,19,77,4,,0,0
thalassocrat,hard,19,78,4,,0,0
thalassocrat,hard,19,79,4,,0,0
thalassocrat,hard,19,80,4,,0,0
thalassocrat,hard,19,81,4,,0,0
thalassocrat,hard,19,82,4,,0,0
thalassocrat,hard,19,83,4,,0,0
thalassocrat,hard,19,84,4,,0,0
thalassocrat,hard,19,85,4,,0,0
thalassocrat,hard,19,86,4,,0,0
thalassocrat,hard,19,87,4,,0,0
thalassocrat,hard,19,88,4,,0,0
thalassocrat,hard,19,89,4,,0,0
thalassocrat,hard,19,90,4,,0,0
thalassocrat,hard,19,91,4,,0,0
thalassocrat,hard,19,92,4,,0,0
thalassocrat,hard,19,93,4,,0,0
thalassocrat,hard,19,94,4,,0,0
thalassocrat,hard,19,95,4,,0,0
thalassocrat,hard,19,96,4,,0,0
thalassocrat,hard,19,97,4,,0,0
thalassocrat,hard,19,98,4,,0,0
thalassocrat,hard,19,99,4,,0,0
thalassocrat,hard,19,100,4,,0,0
thalassocrat,hard,42,1,2,masonry,0,0
thalassocrat,hard,42,2,2,masonry,0,0
thalassocrat,hard,42,3,2,masonry,0,0
thalassocrat,hard,42,4,2,masonry,0,0
thalassocrat,hard,42,5,2,masonry,0,0
thalassocrat,hard,42,6,2,masonry,0,0
thalassocrat,hard,42,7,2,masonry,0,0
thalassocrat,hard,42,8,3,,0,0
thalassocrat,hard,42,9,3,currency,0,0
thalassocrat,hard,42,10,3,currency,0,0
thalassocrat,hard,42,11,3,currency,0,0
thalassocrat,hard,42,12,3,currency,0,0
thalassocrat,hard,42,13,3,currency,0,0
thalassocrat,hard,42,14,4,,0,0
thalassocrat,hard,42,15,4,,0,0
thalassocrat,hard,42,16,4,,0,0
thalassocrat,hard,42,17,4,,0,0
thalassocrat,hard,42,18,4,,0,0
thalassocrat,hard,42,19,4,,0,0
thalassocrat,hard,42,20,4,,0,0
thalassocrat,hard,42,21,4,,0,0
thalassocrat,hard,42,22,4,,0,0
thalassocrat,hard,42,23,4,,0,0
thalassocrat,hard,42,24,4,,0,0
thalassocrat,hard,42,25,4,,0,0
thalassocrat,hard,42,26,4,,0,0
thalassocrat,hard,42,27,4,,0,0
thalassocrat,hard,42,28,4,,0,0
thalassocrat,hard,42,29,4,,0,0
thalassocrat,hard,42,30,4,,0,0
thalassocrat,hard,42,31,4,,0,0
thalassocrat,hard,42,32,4,,0,0
thalassocrat,hard,42,33,4,,0,0
thalassocrat,hard,42,34,4,,0,0
thalassocrat,hard,42,35,4,,0,0
thalassocrat,hard,42,36,4,,0,0
thalassocrat,hard,42,37,4,,0,0
thalassocrat,hard,42,38,4,,0,0
thalassocrat,hard,42,39,4,,0,0
thalassocrat,hard,42,40,4,,0,0
thalassocrat,hard,42,41,4,,0,0
thalassocrat,hard,42,42,4,,0,0
thalassocrat,hard,42,43,4,,0,0
thalassocrat,hard,42,44,4,,0,0
thalassocrat,hard,42,45,4,,0,0
thalassocrat,hard,42,46,4,,0,0
thalassocrat,hard,42,47,4,,0,0
thalassocrat,hard,42,48,4,,0,0
thalassocrat,hard,42,49,4,,0,0
thalassocrat,hard,42,50,4,,0,0
thalassocrat,hard,42,51,4,,0,0
thalassocrat,hard,42,52,4,,0,0
thalassocrat,hard,42,53,4,,0,0
thalassocrat,hard,42,54,4,,0,0
thalassocrat,hard,42,55,4,,0,0
thalassocrat,hard,42,56,4,,0,0
thalassocrat,hard,42,57,4,,0,0
thalassocrat,hard,42,58,4,,0,0
thalassocrat,hard,42,59,4,,0,0
thalassocrat,hard,42,60,4,,0,0
thalassocrat,hard,42,61,4,,0,0
thalassocrat,hard,42,62,4,,0,0
thalassocrat,hard,42,63,4,,0,0
thalassocrat,hard,42,64,4,,0,0
thalassocrat,hard,42,65,4,,0,0
thalassocrat,hard,42,66,4,,0,0
thalassocrat,hard,42,67,4,,0,0
thalassocrat,hard,42,68,4,,0,0
thalassocrat,hard,42,69,4,,0,0
thalassocrat,hard,42,70,4,,0,0
thalassocrat,hard,42,71,4,,0,0
thalassocrat,hard,42,72,4,,0,0
thalassocrat,hard,42,73,4,,0,0
thalassocrat,hard,42,74,4,,0,0
thalassocrat,hard,42,75,4,,0,0
thalassocrat,hard,42,76,4,,0,0
thalassocrat,hard,42,77,4,,0,0
thalassocrat,hard,42,78,4,,0,0
thalassocrat,hard,42,79,4,,0,0
thalassocrat,hard,42,80,4,,0,0
thalassocrat,hard,42,81,4,,0,0
thalassocrat,hard,42,82,4,,0,0
thalassocrat,hard,42,83,4,,0,0
thalassocrat,hard,42,84,4,,0,0
thalassocrat,hard,42,85,4,,0,0
thalassocrat,hard,42,86,4,,0,0
thalassocrat,hard,42,87,4,,0,0
thalassocrat,hard,42,88,4,,0,0
thalassocrat,hard,42,89,4,,0,0
thalassocrat,hard,42,90,4,,0,0
thalassocrat,hard,42,91,4,,0,0
thalassocrat,hard,42,92,4,,0,0
thalassocrat,hard,42,93,4,,0,0
thalassocrat,hard,42,94,4,,0,0
thalassocrat,hard,42,95,4,,0,0
thalassocrat,hard,42,96,4,,0,0
thalassocrat,hard,42,97,4,,0,0
thalassocrat,hard,42,98,4,,0,0
thalassocrat,hard,42,99,4,,0,0
thalassocrat,hard,42,100,4,,0,0
slaver,hard,7,1,2,masonry,0,0
slaver,hard,7,2,2,masonry,0,0
slaver,hard,7,3,2,masonry,0,0
slaver,hard,7,4,2,masonry,0,0
slaver,hard,7,5,2,masonry,0,0
slaver,hard,7,6,2,masonry,0,0
slaver,hard,7,7,2,masonry,0,0
slaver,hard,7,8,3,,0,0
slaver,hard,7,9,3,irrigation,0,0
slaver,hard,7,10,3,irrigation,0,0
slaver,hard,7,11,3,irrigation,0,0
slaver,hard,7,12,3,irrigation,0,0
slaver,hard,7,13,3,irrigation,0,0
slaver,hard,7,14,3,irrigation,0,0
slaver,hard,7,15,3,irrigation,0,0
slaver,hard,7,16,4,,0,0
slaver,hard,7,17,4,,0,0
slaver,hard,7,18,4,,0,0
slaver,hard,7,19,4,,0,0
slaver,hard,7,20,4,,0,0
slaver,hard,7,21,4,,0,0
slaver,hard,7,22,4,,0,0
slaver,hard,7,23,4,,0,0
slaver,hard,7,24,4,,0,0
slaver,hard,7,25,4,,0,0
slaver,hard,7,26,4,,0,0
slaver,hard,7,27,4,,0,0
slaver,hard,7,28,4,,0,0
slaver,hard,7,29,4,,0,0
slaver,hard,7,30,4,,0,0
slaver,hard,7,31,4,,0,0
slaver,hard,7,32,4,,0,0
slaver,hard,7,33,4,,0,0
slaver,hard,7,34,4,,0,0
slaver,hard,7,35,4,,0,0
slaver,hard,7,36,4,,0,0
slaver,hard,7,37,4,,0,0
slaver,hard,7,38,4,,0,0
slaver,hard,7,39,4,,0,0
slaver,hard,7,40,4,,0,0
slaver,hard,7,41,4,,0,0
slaver,hard,7,42,4,,0,0
slaver,hard,7,43,4,,0,0
slaver,hard,7,44,4,,0,0
slaver,hard,7,45,4,,0,0
slaver,hard,7,46,4,,0,0
slaver,hard,7,47,4,,0,0
slaver,hard,7,48,4,,0,0
slaver,hard,7,49,4,,0,0
slaver,hard,7,50,4,,0,0
slaver,hard,7,51,4,,0,0
slaver,hard,7,52,4,,0,0
slaver,hard,7,53,4,,0,0
slaver,hard,7,54,4,,0,0
slaver,hard,7,55,4,,0,0
slaver,hard,7,56,4,,0,0
slaver,hard,7,57,4,,0,0
slaver,hard,7,58,4,,0,0
slaver,hard,7,59,4,,0,0
slaver,hard,7,60,4,,0,0
slaver,hard,7,61,4,,0,0
slaver,hard,7,62,4,,0,0
slaver,hard,7,63,4,,0,0
slaver,hard,7,64,4,,0,0
slaver,hard,7,65,4,,0,0
slaver,hard,7,66,4,,0,0
slaver,hard,7,67,4,,0,0
slaver,hard,7,68,4,,0,0
slaver,hard,7,69,4,,0,0
slaver,hard,7,70,4,,0,0
slaver,hard,7,71,4,,0,0
slaver,hard,7,72,4,,0,0
slaver,hard,7,73,4,,0,0
slaver,hard,7,74,4,,0,0
slaver,hard,7,75,4,,0,0
slaver,hard,7,76,4,,0,0
slaver,hard,7,77,4,,0,0
slaver,hard,7,78,4,,0,0
slaver,hard,7,79,4,,0,0
slaver,hard,7,80,4,,0,0
slaver,hard,7,81,4,,0,0
slaver,hard,7,82,4,,0,0
slaver,hard,7,83,4,,0,0
slaver,hard,7,84,4,,0,0
slaver,hard,7,85,4,,0,0
slaver,hard,7,86,4,,0,0
slaver,hard,7,87,4,,0,0
slaver,hard,7,88,4,,0,0
slaver,hard,7,89,4,,0,0
slaver,hard,7,90,4,,0,0
slaver,hard,19,1,2,masonry,0,0
slaver,hard,19,2,2,masonry,0,0
slaver,hard,19,3,2,masonry,0,0
slaver,hard,19,4,2,masonry,0,0
slaver,hard,19,5,2,masonry,0,0
slaver,hard,19,6,2,masonry,0,0
slaver,hard,19,7,3,irrigation,0,0
slaver,hard,19,8,3,irrigation,0,0
slaver,hard,19,9,3,irrigation,0,0
slaver,hard,19,10,3,irrigation,0,0
slaver,hard,19,11,3,irrigation,0,0
slaver,hard,19,12,4,,0,0
slaver,hard,19,13,4,,0,0
slaver,hard,19,14,4,,0,0
slaver,hard,19,15,4,,0,0
slaver,hard,19,16,4,,0,0
slaver,hard,19,17,4,,0,0
slaver,hard,19,18,4,,0,0
slaver,hard,19,19,4,,0,0
slaver,hard,19,20,4,,0,0
slaver,hard,19,21,4,,0,0
slaver,hard,19,22,4,,0,0
slaver,hard,19,23,4,,0,0
slaver,hard,19,24,4,,0,0
slaver,hard,19,25,4,,0,0
slaver,hard,19,26,4,,0,0
slaver,hard,19,27,4,,0,0
slaver,hard,19,28,4,,0,0
slaver,hard,19,29,4,,0,0
slaver,hard,19,30,4,,0,0
slaver,hard,19,31,4,,0,0
slaver,hard,19,32,4,,0,0
slaver,hard,19,33,4,,0,0
slaver,hard,19,34,4,,0,0
slaver,hard,19,35,4,,0,0
slaver,hard,19,36,4,,0,0
slaver,hard,19,37,4,,0,0
slaver,hard,19,38,4,,0,0
slaver,hard,19,39,4,,0,0
slaver,hard,19,40,4,,0,0
slaver,hard,19,41,4,,0,0
slaver,hard,19,42,4,,0,0
slaver,hard,19,43,4,,0,0
slaver,hard,19,44,4,,0,0
slaver,hard,19,45,4,,0,0
slaver,hard,19,46,4,,0,0
slaver,hard,19,47,4,,0,0
slaver,hard,19,48,4,,0,0
slaver,hard,19,49,4,,0,0
slaver,hard,19,50,4,,0,0
slaver,hard,19,51,4,,0,0
slaver,hard,19,52,4,,0,0
slaver,hard,19,53,4,,0,0
slaver,hard,19,54,4,,0,0
slaver,hard,19,55,4,,0,0
slaver,hard,19,56,4,,0,0
slaver,hard,19,57,4,,0,0
slaver,hard,19,58,4,,0,0
slaver,hard,19,59,4,,0,0
slaver,hard,19,60,4,,0,0
slaver,hard,19,61,4,,0,0
slaver,hard,19,62,4,,0,0
slaver,hard,19,63,4,,0,0
slaver,hard,19,64,4,,0,0
slaver,hard,19,65,4,,0,0
slaver,hard,19,66,4,,0,0
slaver,hard,19,67,4,,0,0
slaver,hard,19,68,4,,0,0
slaver,hard,19,69,4,,0,0
slaver,hard,19,70,4,,0,0
slaver,hard,19,71,4,,0,0
slaver,hard,19,72,4,,0,0
slaver,hard,19,73,4,,0,0
slaver,hard,19,74,4,,0,0
slaver,hard,19,75,4,,0,0
slaver,hard,19,76,4,,0,0
slaver,hard,19,77,4,,0,0
slaver,hard,19,78,4,,0,0
slaver,hard,19,79,4,,0,0
slaver,hard,19,80,4,,0,0
slaver,hard,19,81,4,,0,0
slaver,hard,19,82,4,,0,0
slaver,hard,19,83,4,,0,0
slaver,hard,19,84,4,,0,0
slaver,hard,19,85,4,,0,0
slaver,hard,19,86,4,,0,0
slaver,hard,19,87,4,,0,0
slaver,hard,19,88,4,,0,0
slaver,hard,19,89,4,,0,0
slaver,hard,19,90,4,,0,0
slaver,hard,19,91,4,,0,0
slaver,hard,19,92,4,,0,0
slaver,hard,19,93,4,,0,0
slaver,hard,19,94,4,,0,0
slaver,hard,19,95,4,,0,0
slaver,hard,19,96,4,,0,0
slaver,hard,19,97,4,,0,0
slaver,hard,19,98,4,,0,0
slaver,hard,19,99,4,,0,0
slaver,hard,19,100,4,,0,0
slaver,hard,42,1,2,masonry,0,0
slaver,hard,42,2,2,masonry,0,0
slaver,hard,42,3,2,masonry,0,0
slaver,hard,42,4,2,masonry,0,0
slaver,hard,42,5,2,masonry,0,0
slaver,hard,42,6,2,masonry,0,0
slaver,hard,42,7,2,masonry,0,0
slaver,hard,42,8,3,,0,0
slaver,hard,42,9,3,irrigation,0,0
slaver,hard,42,10,3,irrigation,0,0
slaver,hard,42,11,3,irrigation,0,0
slaver,hard,42,12,3,irrigation,0,0
slaver,hard,42,13,3,irrigation,0,0
slaver,hard,42,14,3,irrigation,0,0
slaver,hard,42,15,3,irrigation,0,0
slaver,hard,42,16,4,,0,0
slaver,hard,42,17,4,,0,0
slaver,hard,42,18,4,,0,0
slaver,hard,42,19,4,,0,0
slaver,hard,42,20,4,,0,0
slaver,hard,42,21,4,,0,0
slaver,hard,42,22,4,,0,0
slaver,hard,42,23,4,,0,0
slaver,hard,42,24,4,,0,0
slaver,hard,42,25,4,,0,0
slaver,hard,42,26,4,,0,0
slaver,hard,42,27,4,,0,0
slaver,hard,42,28,4,,0,0
slaver,hard,42,29,4,,0,0
slaver,hard,42,30,4,,0,0
slaver,hard,42,31,4,,0,0
slaver,hard,42,32,4,,0,0
slaver,hard,42,33,4,,0,0
slaver,hard,42,34,4,,0,0
slaver,hard,42,35,4,,0,0
slaver,hard,42,36,4,,0,0
slaver,hard,42,37,4,,0,0
slaver,hard,42,38,4,,0,0
slaver,hard,42,39,4,,0,0
slaver,hard,42,40,4,,0,0
slaver,hard,42,41,4,,0,0
slaver,hard,42,42,4,,0,0
slaver,hard,42,43,4,,0,0
slaver,hard,42,44,4,,0,0
slaver,hard,42,45,4,,0,0
slaver,hard,42,46,4,,0,0
slaver,hard,42,47,4,,0,0
slaver,hard,42,48,4,,0,0
slaver,hard,42,49,4,,0,0
slaver,hard,42,50,4,,0,0
slaver,hard,42,51,4,,0,0
slaver,hard,42,52,4,,0,0
slaver,hard,42,53,4,,0,0
slaver,hard,42,54,4,,0,0
slaver,hard,42,55,4,,0,0
slaver,hard,42,56,4,,0,0
slaver,hard,42,57,4,,0,0
slaver,hard,42,58,4,,0,0
slaver,hard,42,59,4,,0,0
slaver,hard,42,60,4,,0,0
slaver,hard,42,61,4,,0,0
slaver,hard,42,62,4,,0,0
slaver,hard,42,63,4,,0,0
slaver,hard,42,64,4,,0,0
slaver,hard,42,65,4,,0,0
slaver,hard,42,66,4,,0,0
slaver,hard,42,67,4,,0,0
slaver,hard,42,68,4,,0,0
slaver,hard,42,69,4,,0,0
slaver,hard,42,70,4,,0,0
slaver,hard,42,71,4,,0,0
slaver,hard,42,72,4,,0,0
slaver,hard,42,73,4,,0,0
slaver,hard,42,74,4,,0,0
slaver,hard,42,75,4,,0,0
slaver,hard,42,76,4,,0,0
slaver,hard,42,77,4,,0,0
slaver,hard,42,78,4,,0,0
slaver,hard,42,79,4,,0,0
slaver,hard,42,80,4,,0,0
slaver,hard,42,81,4,,0,0
slaver,hard,42,82,4,,0,0
slaver,hard,42,83,4,,0,0
slaver,hard,42,84,4,,0,0
slaver,hard,42,85,4,,0,0
slaver,hard,42,86,4,,0,0
slaver,hard,42,87,4,,0,0
slaver,hard,42,88,4,,0,0
slaver,hard,42,89,4,,0,0
slaver,hard,42,90,4,,0,0
slaver,hard,42,91,4,,0,0
slaver,hard,42,92,4,,0,0
slaver,hard,42,93,4,,0,0
slaver,hard,42,94,4,,0,0
slaver,hard,42,95,4,,0,0
slaver,hard,42,96,4,,0,0
slaver,hard,42,97,4,,0,0
slaver,hard,42,98,4,,0,0
slaver,hard,42,99,4,,0,0
slaver,hard,42,100,4,,0,0
techlord,hard,7,1,2,currency,0,0
techlord,hard,7,2,2,currency,0,0
techlord,hard,7,3,2,currency,0,0
techlord,hard,7,4,2,currency,0,0
techlord,hard,7,5,2,currency,0,0
techlord,hard,7,6,3,,0,0
techlord,hard,7,7,3,philosophy,0,0
techlord,hard,7,8,3,philosophy,0,0
techlord,hard,7,9,3,philosophy,0,0
techlord,hard,7,10,3,philosophy,0,0
techlord,hard,7,11,3,philosophy,0,0
techlord,hard,7,12,3,philosophy,0,0
techlord,hard,7,13,3,philosophy,0,0
techlord,hard,7,14,3,philosophy,0,0
techlord,hard,7,15,3,philosophy,0,0
techlord,hard,7,16,3,philosophy,0,0
techlord,hard,7,17,4,,0,0
techlord,hard,7,18,4,masonry,0,0
techlord,hard,7,19,4,masonry,0,0
techlord,hard,7,20,4,masonry,0,0
techlord,hard,7,21,4,masonry,0,0
techlord,hard,7,22,4,masonry,0,0
techlord,hard,7,23,4,masonry,0,0
techlord,hard,7,24,4,masonry,0,0
techlord,hard,7,25,5,,0,0
techlord,hard,7,26,5,irrigation,0,0
techlord,hard,7,27,5,irrigation,0,0
techlord,hard,7,28,5,irrigation,0,0
techlord,hard,7,29,5,irrigation,0,0
techlord,hard,7,30,5,irrigation,0,0
techlord,hard,7,31,5,irrigation,0,0
techlord,hard,7,32,5,irrigation,0,0
techlord,hard,7,33,6,universities,0,0
techlord,hard,7,34,6,universities,0,0
techlord,hard,7,35,6,universities,0,0
techlord,hard,7,36,6,universities,0,0
techlord,hard,7,37,6,universities,4,0
techlord,hard,7,38,6,universities,12,0
techlord,hard,7,39,6,universities,20,0
techlord,hard,7,40,7,,22,0
techlord,hard,7,41,7,mathematics,22,0
techlord,hard,7,42,7,mathematics,22,0
techlord,hard,7,43,8,scriptoria,22,0
techlord,hard,7,44,8,scriptoria,22,0
techlord,hard,7,45,8,scriptoria,22,0
techlord,hard,7,46,9,scholarship,22,0
techlord,hard,7,47,9,scholarship,22,0
techlord,hard,19,1,2,currency,0,0
techlord,hard,19,2,2,currency,0,0
techlord,hard,19,3,2,currency,7,0
techlord,hard,19,4,3,,7,0
techlord,hard,19,5,3,philosophy,9,0
techlord,hard,19,6,3,philosophy,9,0
techlord,hard,19,7,3,philosophy,9,0
techlord,hard,19,8,4,,9,0
techlord,hard,19,9,4,masonry,12,0
techlord,hard,19,10,5,,12,0
techlord,hard,19,11,5,irrigation,13,0
techlord,hard,19,12,6,universities,13,0
techlord,hard,19,13,6,universities,13,0
techlord,hard,19,14,6,universities,13,0
techlord,hard,19,15,6,universities,14,0
techlord,hard,19,16,7,,14,0
